[2025-10-22T15:00:16.369+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-22T15:00:16.459+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table scheduled__2025-10-21T15:00:00+00:00 [queued]>
[2025-10-22T15:00:16.497+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table scheduled__2025-10-21T15:00:00+00:00 [queued]>
[2025-10-22T15:00:16.506+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-10-22T15:00:16.572+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): core_table> on 2025-10-21 15:00:00+00:00
[2025-10-22T15:00:16.593+0000] {standard_task_runner.py:63} INFO - Started process 1750 to run task
[2025-10-22T15:00:16.601+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'core_table', 'scheduled__2025-10-21T15:00:00+00:00', '--job-id', '61', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpzrdqp12q']
[2025-10-22T15:00:16.612+0000] {standard_task_runner.py:91} INFO - Job 61: Subtask core_table
[2025-10-22T15:00:17.130+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.core_table scheduled__2025-10-21T15:00:00+00:00 [running]> on host 5adcf1b12c4a
[2025-10-22T15:00:17.441+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='gidiboateng200@gmail.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='core_table' AIRFLOW_CTX_EXECUTION_DATE='2025-10-21T15:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-10-21T15:00:00+00:00'
[2025-10-22T15:00:17.445+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-10-22T15:00:17.495+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-10-22T15:00:17.514+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-10-22T15:00:17.539+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-10-22T15:00:17.642+0000] {data_modification.py:78} INFO - Updated row with Video_ID: JgJrQnDIRgg
[2025-10-22T15:00:17.647+0000] {data_modification.py:78} INFO - Updated row with Video_ID: gtkqnhN0VkU
[2025-10-22T15:00:17.651+0000] {data_modification.py:78} INFO - Updated row with Video_ID: oBXSvS2QKxU
[2025-10-22T15:00:17.656+0000] {data_modification.py:78} INFO - Updated row with Video_ID: UTdcX1e0cMA
[2025-10-22T15:00:17.660+0000] {data_modification.py:78} INFO - Updated row with Video_ID: oiZvK6MY7tI
[2025-10-22T15:00:17.664+0000] {data_modification.py:78} INFO - Updated row with Video_ID: F0OkwXKcPSE
