[2025-10-22T15:36:56.597+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-22T15:36:56.641+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2025-10-22T15:36:43.424971+00:00 [queued]>
[2025-10-22T15:36:56.664+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2025-10-22T15:36:43.424971+00:00 [queued]>
[2025-10-22T15:36:56.665+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-10-22T15:36:56.697+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2025-10-22 15:36:43.424971+00:00
[2025-10-22T15:36:56.707+0000] {standard_task_runner.py:63} INFO - Started process 2228 to run task
[2025-10-22T15:36:56.714+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'staging_table', 'manual__2025-10-22T15:36:43.424971+00:00', '--job-id', '72', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmp73zjqzbb']
[2025-10-22T15:36:56.716+0000] {standard_task_runner.py:91} INFO - Job 72: Subtask staging_table
[2025-10-22T15:36:56.819+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.staging_table manual__2025-10-22T15:36:43.424971+00:00 [running]> on host 5adcf1b12c4a
[2025-10-22T15:36:56.958+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='gidiboateng200@gmail.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2025-10-22T15:36:43.424971+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-10-22T15:36:43.424971+00:00'
[2025-10-22T15:36:56.961+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-10-22T15:36:56.980+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-10-22T15:36:56.986+0000] {data_loading.py:12} INFO - Processing file: YT_data_2025-10-22
[2025-10-22T15:36:57.000+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
